"Empresa";"Credor";"Centro de Custo";"Plano Financeiro";"Documento";"Lançamento";"Parcela";"Id";"Dt. emissão";"Valor original";"Dt. vencimento";"Saldo atual";"Dias";"Dt. baixa";"Valor baixa";"Acréscimo";"Desconto";"Pagto líquido";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"174 - CAROLINA PAULO DA COSTA 13173539788";"201 - Eindom House - Adm/Financeiro";"2.01.09.05 - Consultoria Administrativa/Financeira";"NFS .00008";"3499";"1/1";"00";"20/06/2023";"6.500,00";"30/06/2023";"0,00";"0";"30/06/2023";"6.500,00";"0,00";"0,00";"6.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"174 - CAROLINA PAULO DA COSTA 13173539788";"201 - Eindom House - Adm/Financeiro";"2.01.09.05 - Consultoria Administrativa/Financeira";"NFS .00009";"3985";"1/1";"00";"20/07/2023";"6.500,00";"30/07/2023";"0,00";"0";"28/07/2023";"6.500,00";"0,00";"0,00";"6.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"174 - CAROLINA PAULO DA COSTA 13173539788";"201 - Eindom House - Adm/Financeiro";"2.01.09.05 - Consultoria Administrativa/Financeira";"NFS .0000010";"4231";"1/1";"00";"02/08/2023";"6.500,00";"30/08/2023";"0,00";"0";"30/08/2023";"6.500,00";"0,00";"0,00";"6.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"174 - CAROLINA PAULO DA COSTA 13173539788";"201 - Eindom House - Adm/Financeiro";"2.01.09.05 - Consultoria Administrativa/Financeira";"NFS .0011";"5226";"1/1";"00";"20/09/2023";"6.500,00";"30/09/2023";"6.500,00";"0";"";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"178 - ADEODATO MOTA DE OLIVEIRA FILHO";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFE .000242";"2471";"1/1";"00";"30/03/2023";"2.358,00";"10/04/2023";"0,00";"0";"10/04/2023";"2.358,00";"0,00";"0,00";"2.358,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"178 - ADEODATO MOTA DE OLIVEIRA FILHO";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFE .0250";"3333";"1/1";"00";"02/06/2023";"9.060,00";"02/07/2023";"0,00";"0";"30/06/2023";"9.060,00";"0,00";"0,00";"9.060,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFS .001";"1372";"1/1";"00";"11/01/2023";"920,52";"15/01/2023";"0,00";"6";"21/01/2023";"920,52";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"ADT .15802012023";"1424";"1/1";"00";"11/01/2023";"920,52";"20/01/2023";"0,00";"0";"20/01/2023A";"920,52";"0,00";"0,00";"920,52";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFS .00003";"1496";"1/1";"00";"20/01/2023";"58,46";"27/01/2023";"0,00";"0";"27/01/2023";"58,46";"0,00";"0,00";"58,46";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFS .016";"2076";"1/1";"00";"09/03/2023";"893,20";"15/03/2023";"0,00";"0";"15/03/2023";"893,20";"0,00";"0,00";"893,20";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFS .000019";"2521";"1/1";"00";"20/03/2023";"830,75";"10/04/2023";"0,00";"0";"10/04/2023";"830,75";"0,00";"0,00";"830,75";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFS .0000025";"2563";"1/1";"00";"10/04/2023";"1.509,62";"15/04/2023";"0,00";"0";"14/04/2023";"1.509,62";"0,00";"0,00";"1.509,62";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"203 - Eindom House  - Marketing";"2.01.10.04 - Material divulgação sala de vendas";"NFS .000034";"3062";"1/1";"00";"17/05/2023";"3.208,42";"30/05/2023";"0,00";"0";"30/05/2023";"3.208,42";"0,00";"0,00";"3.208,42";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"200 - Eindom House - Obra";"2.01.10.14 - Despesas Sala de Vendas";"NFS .048";"5029";"1/1";"00";"06/09/2023";"10.823,51";"11/09/2023";"0,00";"0";"11/09/2023";"10.823,51";"0,00";"0,00";"10.823,51";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"200 - Eindom House - Obra";"2.01.10.14 - Despesas Sala de Vendas";"NFS .050";"5041";"1/1";"00";"08/09/2023";"5.662,61";"11/09/2023";"0,00";"0";"11/09/2023";"5.662,61";"0,00";"0,00";"5.662,61";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"180 - FCINCO MAIS COMUNICACAO LTDA";"200 - Eindom House - Obra";"2.01.10.14 - Despesas Sala de Vendas";"NFS .051";"5112";"1/1";"00";"12/09/2023";"3.049,10";"15/09/2023";"0,00";"0";"15/09/2023";"3.049,10";"0,00";"0,00";"3.049,10";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"181 - LEDICE MARKETING PROMOCIONAL LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .633062023";"3566";"1/1";"00";"26/06/2023";"1.077,00";"30/06/2023";"0,00";"0";"30/06/2023A";"1.077,00";"0,00";"0,00";"1.077,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"181 - LEDICE MARKETING PROMOCIONAL LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .711072023";"3824";"1/1";"00";"17/07/2023";"1.795,00";"20/07/2023";"0,00";"0";"20/07/2023A";"1.795,00";"0,00";"0,00";"1.795,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"181 - LEDICE MARKETING PROMOCIONAL LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .170723";"4059";"1/1";"00";"17/07/2023";"718,00";"30/07/2023";"0,00";"0";"28/07/2023A";"718,00";"0,00";"0,00";"718,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"181 - LEDICE MARKETING PROMOCIONAL LTDA";"203 - Eindom House  - Marketing";"2.01.10.05 - Brindes e Confraternização";"NFE .1639";"4141";"1/1";"00";"17/07/2023";"3.590,00";"31/07/2023";"0,00";"0";"31/07/2023";"3.590,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"184 - P e L COMERCIO DE PISOS TAPETES E ARTIGOS DE DECORACOES EIRELI";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .3142";"1540";"1/1";"00";"01/01/2023";"2.628,00";"01/01/2023";"0,00";"1";"02/01/2023";"2.628,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"184 - P e L COMERCIO DE PISOS TAPETES E ARTIGOS DE DECORACOES EIRELI";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .792072023";"4127";"1/1";"00";"31/07/2023";"22.945,28";"31/07/2023";"0,00";"0";"31/07/2023A";"22.945,28";"0,00";"0,00";"22.945,28";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"184 - P e L COMERCIO DE PISOS TAPETES E ARTIGOS DE DECORACOES EIRELI";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .000003634";"4395";"1/1";"00";"01/08/2023";"22.945,28";"01/08/2023";"0,00";"0";"01/08/2023";"22.945,28";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .141";"1707";"1/1";"00";"08/02/2023";"3.600,00";"15/02/2023";"0,00";"0";"15/02/2023";"3.600,00";"0,00";"0,00";"3.600,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFE .146";"2367";"1/1";"00";"13/03/2023";"19.115,05";"05/04/2023";"0,00";"0";"05/04/2023";"19.115,05";"0,00";"0,00";"19.115,05";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .146";"2367";"1/1";"00";"13/03/2023";"15.809,95";"05/04/2023";"0,00";"0";"05/04/2023";"15.809,95";"0,00";"0,00";"15.809,95";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .0142";"2706";"1/1";"00";"08/02/2023";"10.000,00";"08/02/2023";"0,00";"9";"17/02/2023";"10.000,00";"0,00";"0,00";"10.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .456042023";"2721";"1/1";"00";"24/04/2023";"4.350,00";"25/04/2023";"0,00";"0";"25/04/2023A";"4.350,00";"0,00";"0,00";"4.350,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFE .000143";"2785";"1/1";"00";"08/02/2023";"4.500,00";"08/02/2023";"0,00";"7";"15/02/2023";"4.500,00";"0,00";"0,00";"4.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .000147";"2918";"1/1";"00";"27/04/2023";"4.350,00";"27/04/2023";"0,00";"0";"27/04/2023";"4.350,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"204 - Eindom House  - Operações";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .148";"3175";"1/1";"00";"23/05/2023";"4.350,00";"05/06/2023";"0,00";"0";"05/06/2023";"4.350,00";"0,00";"0,00";"4.350,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFE .150";"3867";"1/1";"00";"11/07/2023";"18.800,00";"20/07/2023";"0,00";"0";"20/07/2023";"18.800,00";"0,00";"0,00";"18.800,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"189 - RICARDO AVELAR DE LIMA";"200 - Eindom House - Obra";"2.01.99.03 - Móveis, Utensílios Elétricos, Instalações";"NFE .152";"4829";"1/1";"00";"31/08/2023";"28.585,00";"05/09/2023";"0,00";"1";"06/09/2023";"28.585,00";"0,00";"0,00";"28.585,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"190 - J. ROCHA MARMORES E GRANITOS LTDA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFE .132";"1672";"1/1";"00";"07/02/2023";"1.400,00";"15/02/2023";"0,00";"0";"15/02/2023";"1.400,00";"0,00";"0,00";"1.400,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"194 - JUNTA COMERCIAL DO ESTADO DA BAHIA";"201 - Eindom House - Adm/Financeiro";"2.01.07.08 - Despesas com Cartórios e Legalizações";"GUIA.323731870";"5228";"1/1";"00";"20/09/2023";"309,00";"26/09/2023";"0,00";"0";"26/09/2023";"309,00";"0,00";"0,00";"309,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"NFE .35909";"1487";"1/1";"00";"25/01/2023";"463,92";"15/02/2023";"0,00";"0";"15/02/2023";"463,92";"0,00";"0,00";"463,92";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"NFE .0036860";"2077";"1/1";"00";"09/03/2023";"427,01";"20/03/2023";"0,00";"0";"20/03/2023";"427,01";"0,00";"0,00";"427,01";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"ADT .400042023";"2527";"1/1";"00";"10/04/2023";"228,57";"10/04/2023";"0,00";"0";"10/04/2023A";"228,57";"0,00";"0,00";"228,57";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .0037499";"2632";"1/1";"00";"12/04/2023";"114,28";"12/04/2023";"0,00";"1";"13/04/2023";"114,28";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .0037499";"2632";"1/1";"00";"12/04/2023";"114,29";"12/04/2023";"0,00";"1";"13/04/2023";"114,29";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"NFE .0037950";"3023";"1/1";"00";"08/05/2023";"326,01";"07/06/2023";"0,00";"0";"19/05/2023";"326,01";"0,00";"0,00";"326,01";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"NFE .0038859";"3418";"1/1";"00";"09/06/2023";"933,62";"09/07/2023";"0,00";"0";"15/06/2023";"933,62";"0,00";"0,00";"933,62";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .0039492";"3892";"1/1";"00";"18/07/2023";"806,21";"11/08/2023";"0,00";"0";"20/07/2023";"806,21";"0,00";"0,00";"806,21";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .000039739";"4213";"1/1";"00";"28/07/2023";"226,60";"18/08/2023";"0,00";"0";"04/08/2023";"226,60";"0,00";"0,00";"226,60";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .0039168";"4214";"1/1";"00";"29/06/2023";"730,88";"04/08/2023";"0,00";"0";"04/08/2023";"730,88";"0,00";"0,00";"730,88";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .092023";"4880";"1/1";"00";"01/09/2023";"1.325,30";"05/09/2023";"0,00";"0";"05/09/2023A";"1.325,30";"0,00";"0,00";"1.325,30";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"195 - ATAKADINHO BAHIA COMERCIAL EIRELI";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .0040375";"5020";"1/1";"00";"30/08/2023";"1.938,18";"29/09/2023";"0,00";"0";"20/09/2023";"1.938,18";"0,00";"0,00";"1.938,18";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"201 - COMERCIAL DE MADEIRAS LOPES LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFE .00216";"2778";"1/1";"00";"08/02/2023";"1.900,00";"08/02/2023";"0,00";"12";"20/02/2023";"1.900,00";"0,00";"0,00";"1.900,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"202 - SPEED SERVICOS DE INTERNET LTDA";"202 - Eindom House - Comercial";"2.01.08.03 - Provedores de Internet e TV por Assinatura";"FAT .062023";"3476";"1/1";"00";"01/06/2023";"84,90";"20/06/2023";"0,00";"0";"20/06/2023";"84,90";"4,19";"0,00";"89,09";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"202 - SPEED SERVICOS DE INTERNET LTDA";"202 - Eindom House - Comercial";"2.01.08.03 - Provedores de Internet e TV por Assinatura";"FAT .072023";"3728";"1/1";"00";"07/07/2023";"84,90";"10/07/2023";"0,00";"0";"10/07/2023";"84,90";"0,00";"0,00";"84,90";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"202 - SPEED SERVICOS DE INTERNET LTDA";"202 - Eindom House - Comercial";"2.01.08.03 - Provedores de Internet e TV por Assinatura";"REC .4436645";"4378";"1/1";"00";"28/04/2023";"84,90";"10/08/2023";"0,00";"0";"10/08/2023";"84,90";"0,00";"0,00";"84,90";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"202 - SPEED SERVICOS DE INTERNET LTDA";"202 - Eindom House - Comercial";"2.01.08.03 - Provedores de Internet e TV por Assinatura";"NFSC.1277488";"5026";"1/1";"00";"01/09/2023";"47,20";"10/09/2023";"0,00";"1";"11/09/2023";"47,20";"0,00";"0,00";"47,20";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"203 - FRANKY LTDA";"201 - Eindom House - Adm/Financeiro";"2.01.01.06 - BLOCO APTOS FASE 2 - 323 UH";"ADT .169020123";"1456";"1/1";"00";"02/01/2023";"147,62";"02/01/2023";"0,00";"0";"02/01/2023A";"147,62";"0,00";"0,00";"147,62";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"203 - FRANKY LTDA";"204 - Eindom House  - Operações";"2.01.01.06 - BLOCO APTOS FASE 2 - 323 UH";"NFE .018885";"1470";"1/1";"00";"01/01/2023";"147,62";"02/01/2023";"0,00";"0";"02/01/2023";"147,62";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .0002";"1414";"1/1";"00";"18/01/2023";"7.000,00";"27/01/2023";"0,00";"0";"27/01/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .0004";"1822";"1/1";"00";"17/02/2023";"7.000,00";"28/02/2023";"0,00";"0";"28/02/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .00005";"2129";"1/1";"00";"16/03/2023";"7.000,00";"30/03/2023";"0,00";"0";"30/03/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .000006";"2614";"1/1";"00";"13/04/2023";"7.000,00";"30/04/2023";"0,00";"0";"28/04/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .000007";"3068";"1/1";"00";"18/05/2023";"7.000,00";"30/05/2023";"0,00";"0";"30/05/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .00008";"3500";"1/1";"00";"20/06/2023";"7.000,00";"30/06/2023";"0,00";"0";"30/06/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .00009";"3832";"1/1";"00";"14/07/2023";"7.000,00";"30/07/2023";"0,00";"0";"28/07/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .000010";"4242";"1/1";"00";"02/08/2023";"7.000,00";"30/08/2023";"0,00";"0";"30/08/2023";"7.000,00";"0,00";"0,00";"7.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.07.90 - REEMB. Despesas Adm";"REC .082023";"4686";"1/1";"00";"24/08/2023";"20,00";"30/08/2023";"0,00";"0";"30/08/2023";"20,00";"0,00";"0,00";"20,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"211 - ROSANY JUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA";"201 - Eindom House - Adm/Financeiro";"2.01.09.12 - Advogado Corporativo";"NFS .0011";"5201";"1/1";"00";"18/09/2023";"7.000,00";"30/09/2023";"7.000,00";"0";"";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"215 - VIA VAREJO S/A";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"ADT .219012023";"1610";"1/1";"00";"05/01/2023";"447,99";"05/01/2023";"0,00";"0";"05/01/2023A";"447,99";"0,00";"0,00";"447,99";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"215 - VIA VAREJO S/A";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .2815787";"1633";"1/1";"00";"11/01/2023";"447,99";"11/01/2023";"0,00";"0";"11/01/2023";"447,99";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"215 - VIA VAREJO S/A";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"ADT .213022023";"1657";"1/1";"00";"10/02/2023";"271,60";"10/02/2023";"0,00";"0";"10/02/2023A";"271,60";"0,00";"0,00";"271,60";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"215 - VIA VAREJO S/A";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"ADT .214022023";"1658";"1/1";"00";"10/02/2023";"271,60";"10/02/2023";"0,00";"0";"10/02/2023A";"271,60";"0,00";"0,00";"271,60";"";"";"";"";"";"";
